Assemblies	penguin	megahit	metaspades	rnaspades	rnaviralspades	savage	iva	vicuna	haploflow	Cov	metaviralspades
HIV1.cut.id_DQ383746.1	1.013	1.0	-	1.0	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ383750.1	1.086	-	-	1.897	-	-	-	-	-	10	-
HIV1.cut.id_DQ396364.1	3.129	1.0	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_DQ396365.1	1.286	1.0	-	1.228	-	-	-	-	-	10	-
HIV1.cut.id_DQ396366.1	1.799	1.051	-	1.99	-	-	-	-	-	10	-
HIV1.cut.id_DQ396367.1	1.764	1.01	-	1.027	1.031	-	-	-	-	10	-
HIV1.cut.id_DQ396368.1	1.019	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_DQ396369.1	1.737	1.0	-	1.0	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ396370.1	1.462	1.0	-	1.002	-	-	-	-	-	10	-
HIV1.cut.id_DQ396371.1	1.383	-	-	1.004	-	-	-	-	-	10	-
HIV1.cut.id_DQ396372.1	1.404	1.006	-	1.325	-	-	-	-	-	10	-
HIV1.cut.id_DQ396373.1	1.959	1.304	-	1.672	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ396374.1	1.182	1.016	-	2.101	-	-	-	-	-	10	-
HIV1.cut.id_DQ396375.1	1.665	-	-	1.18	1.0	-	1.0	1.0	-	10	-
HIV1.cut.id_DQ396376.1	1.371	1.047	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_DQ396377.1	1.058	1.008	-	1.241	-	-	-	-	-	10	-
HIV1.cut.id_DQ396378.1	1.281	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ396380.1	1.209	-	-	1.13	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ396381.1	1.84	-	-	1.9	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ396382.1	1.101	1.0	-	1.517	1.003	-	-	-	-	10	-
HIV1.cut.id_DQ396383.1	1.545	1.548	-	1.063	-	-	-	-	-	10	-
HIV1.cut.id_DQ396384.1	1.416	-	-	1.214	-	-	-	-	-	10	-
HIV1.cut.id_DQ396385.1	1.492	1.047	-	1.897	-	-	-	-	-	10	-
HIV1.cut.id_DQ396386.1	1.042	1.042	-	1.626	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ396387.1	1.893	1.028	1.0	1.057	-	-	-	-	-	10	-
HIV1.cut.id_DQ396388.1	1.105	1.011	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_DQ396389.1	1.337	1.096	-	1.014	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ396390.1	1.395	1.0	-	1.234	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ396391.1	1.461	1.0	-	1.763	-	-	-	-	-	10	-
HIV1.cut.id_DQ396392.1	1.566	1.408	-	1.007	-	-	-	-	-	10	-
HIV1.cut.id_DQ396393.1	2.56	1.121	-	1.468	-	-	-	-	-	10	-
HIV1.cut.id_DQ396394.1	1.28	1.0	-	1.593	1.19	-	-	-	-	10	-
HIV1.cut.id_DQ396395.1	1.032	1.675	-	1.036	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ396396.1	1.227	0.991	1.165	1.64	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ396397.1	1.306	1.157	-	1.28	-	-	-	-	-	10	-
HIV1.cut.id_DQ396398.1	1.2	-	-	1.299	1.002	-	-	-	-	10	-
HIV1.cut.id_DQ396399.1	1.623	1.0	-	1.382	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ396400.1	1.19	1.006	-	1.379	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ400856.1	1.638	-	1.001	1.073	-	-	-	-	-	10	-
HIV1.cut.id_DQ445631.1	1.483	-	-	2.19	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ445632.1	1.026	1.0	-	1.246	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ445633.1	1.013	1.0	-	1.117	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ445634.1	2.092	1.384	-	1.26	-	-	-	-	-	10	-
HIV1.cut.id_DQ445635.1	1.496	1.304	-	1.468	-	-	-	-	-	10	-
HIV1.cut.id_DQ445636.1	1.208	-	-	1.101	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ445637.1	1.0	-	-	0.999	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ487188.1	1.003	-	-	2.69	-	-	-	-	-	10	-
HIV1.cut.id_DQ487189.1	1.042	-	-	1.136	-	-	-	-	-	10	-
HIV1.cut.id_DQ487190.1	1.0	0.997	-	1.151	-	-	-	-	-	10	-
HIV1.cut.id_DQ487191.1	1.177	-	-	1.188	-	-	-	-	-	10	-
HIV1.cut.id_DQ676870.1	1.002	1.0	-	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ676871.1	1.009	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ676872.1	1.561	1.006	-	2.712	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ676873.1	1.06	-	-	0.994	-	-	-	-	-	10	-
HIV1.cut.id_DQ676874.1	1.207	1.0	1.0	2.288	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ676875.1	1.005	1.0	-	0.999	-	-	-	-	-	10	-
HIV1.cut.id_DQ676876.1	1.0	1.0	-	5.2	-	-	-	-	-	10	-
HIV1.cut.id_DQ676877.1	1.703	1.0	1.001	1.186	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ676878.1	1.002	-	-	-	0.998	-	-	-	-	10	-
HIV1.cut.id_DQ676879.1	1.004	-	-	2.0	-	-	-	-	-	10	-
HIV1.cut.id_DQ676880.1	1.169	1.141	-	1.878	1.007	-	-	-	-	10	-
HIV1.cut.id_DQ676881.1	1.0	-	-	1.598	-	-	-	-	-	10	-
HIV1.cut.id_DQ676882.1	1.252	1.002	-	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ676883.1	1.422	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ676884.1	1.204	1.0	-	-	1.233	-	-	-	-	10	-
HIV1.cut.id_DQ676885.1	-	1.0	-	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ676886.1	1.785	1.037	-	2.356	-	-	-	-	-	10	-
HIV1.cut.id_DQ676887.1	1.144	-	-	1.325	-	-	-	-	-	10	-
HIV1.cut.id_DQ823367.1	2.785	-	1.0	1.271	-	-	-	-	-	10	-
HIV1.cut.id_DQ837381.1	1.124	1.002	-	1.0	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ845386.1	2.713	1.001	-	1.127	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ845387.1	3.527	1.006	1.012	1.518	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ845388.1	1.0	1.413	-	1.261	-	-	-	-	-	10	-
HIV1.cut.id_DQ853436.1	2.512	1.0	-	1.329	-	-	-	-	-	10	-
HIV1.cut.id_DQ853437.1	1.821	-	-	1.136	-	-	-	-	-	10	-
HIV1.cut.id_DQ853438.1	3.474	-	-	4.792	-	-	-	-	-	10	-
HIV1.cut.id_DQ853439.1	2.056	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ853440.1	1.0	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_DQ853441.1	1.219	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ853442.1	1.154	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ853443.1	1.427	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ853444.1	3.303	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ853445.1	2.174	1.0	-	1.002	-	-	-	-	-	10	-
HIV1.cut.id_DQ853446.1	4.127	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_DQ853447.1	2.161	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ853448.1	1.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ853449.1	1.768	-	-	1.068	-	-	-	-	-	10	-
HIV1.cut.id_DQ853450.1	2.079	-	-	1.608	-	-	-	-	-	10	-
HIV1.cut.id_DQ853451.1	1.267	-	-	1.051	-	-	-	-	-	10	-
HIV1.cut.id_DQ853452.1	2.034	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ853453.1	2.544	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ853454.1	2.329	-	-	1.927	-	-	-	-	-	10	-
HIV1.cut.id_DQ853455.1	1.457	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ853456.1	-	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_DQ853457.1	-	0.998	-	1.013	-	-	-	-	-	10	-
HIV1.cut.id_DQ853458.1	-	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_DQ853459.1	1.237	-	-	1.0	0.989	-	-	-	-	10	-
HIV1.cut.id_DQ853460.1	1.328	-	1.0	-	-	-	-	-	-	10	-
HIV1.cut.id_DQ853461.1	1.43	-	-	-	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ853462.1	1.819	-	-	1.886	-	-	-	-	-	10	-
HIV1.cut.id_DQ853463.1	2.069	1.0	-	1.003	-	-	-	-	-	10	-
HIV1.cut.id_DQ853464.1	1.004	-	-	1.715	-	-	-	-	-	10	-
HIV1.cut.id_DQ853465.1	1.488	-	-	1.003	-	-	-	-	-	10	-
HIV1.cut.id_DQ854714.1	1.61	-	-	-	-	-	1.167	-	-	10	-
HIV1.cut.id_DQ854715.1	1.735	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_DQ854716.1	1.29	-	-	1.0	-	-	-	1.0	-	10	-
HIV1.cut.id_DQ859178.1	1.466	1.03	-	1.356	-	-	-	-	-	10	-
HIV1.cut.id_DQ859179.1	1.207	-	-	-	-	-	-	1.0	-	10	-
HIV1.cut.id_DQ859180.1	3.985	1.004	-	1.969	-	-	-	-	-	10	-
HIV1.cut.id_DQ886031.1	1.25	1.007	-	1.324	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ886032.1	1.884	1.053	1.0	1.108	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ886033.1	1.172	1.019	-	2.729	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ886034.1	1.023	1.003	-	1.003	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ886035.1	1.024	1.007	-	1.566	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ886036.1	1.052	-	-	1.002	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ886037.1	1.072	1.218	-	1.574	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ886038.1	1.58	1.153	1.0	1.408	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ912822.1	1.609	1.0	-	1.807	-	-	-	-	-	10	-
HIV1.cut.id_DQ912823.1	1.066	-	-	2.337	-	-	-	-	-	10	-
HIV1.cut.id_DQ978981.1	2.459	1.166	-	1.234	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ979023.1	1.045	1.003	1.0	1.724	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ979024.1	1.34	1.085	1.0	1.546	1.0	-	-	-	-	10	-
HIV1.cut.id_DQ979025.1	1.09	1.427	-	1.43	-	-	-	-	-	10	-
HIV1.cut.id_DQ990880.1	1.146	-	-	1.644	1.0	-	-	-	-	10	-
HIV1.cut.id_EF029066.1	5.366	1.007	-	1.163	-	-	-	-	-	10	-
HIV1.cut.id_EF029067.1	2.241	1.124	-	2.769	1.001	-	-	-	-	10	-
HIV1.cut.id_EF029068.1	4.527	1.001	-	1.267	1.0	-	-	-	-	10	-
HIV1.cut.id_EF029069.1	2.552	1.0	-	1.001	-	-	-	-	-	10	-
HIV1.cut.id_EF036527.1	1.936	1.0	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EF036528.1	1.194	-	-	2.068	-	-	-	-	-	10	-
HIV1.cut.id_EF036529.1	1.302	-	-	1.084	-	-	-	-	-	10	-
HIV1.cut.id_EF036530.1	1.0	1.263	-	1.256	-	-	-	-	-	10	-
HIV1.cut.id_EF036531.1	1.879	-	-	1.512	-	-	-	-	-	10	-
HIV1.cut.id_EF036532.1	1.476	-	-	1.0	1.013	-	-	-	-	10	-
HIV1.cut.id_EF036533.1	4.021	1.0	-	1.004	-	-	-	-	-	10	-
HIV1.cut.id_EF036534.1	2.938	1.0	1.0	1.113	-	-	-	-	-	10	-
HIV1.cut.id_EF036535.1	1.659	1.051	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EF036536.1	4.76	0.98	1.294	1.256	0.993	-	-	-	-	10	-
HIV1.cut.id_EF057102.2	1.305	1.0	-	2.317	-	-	-	-	-	10	-
HIV1.cut.id_EF078278.2	1.001	-	-	2.142	-	-	-	-	-	10	-
HIV1.cut.id_EF078279.2	1.296	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EF091932.1	1.658	1.625	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EF175209.1	-	1.0	1.0	-	-	-	-	1.0	-	10	-
HIV1.cut.id_EF175210.1	1.26	-	0.996	1.358	1.0	-	-	-	-	10	-
HIV1.cut.id_EF175211.1	1.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EF175212.1	-	-	-	2.4	-	-	-	-	-	10	-
HIV1.cut.id_EF178323.1	1.001	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EF178358.1	1.175	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EF178366.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EF178405.1	1.999	1.0	-	1.226	-	-	-	-	-	10	-
HIV1.cut.id_EF192591.1	2.008	1.124	-	1.001	-	-	-	-	-	10	-
HIV1.cut.id_EF192592.1	1.727	1.108	4.533	1.201	-	-	-	-	-	10	-
HIV1.cut.id_EF363122.1	1.002	1.0	-	0.994	1.0	-	-	-	-	10	-
HIV1.cut.id_EF363123.1	0.998	1.0	-	1.22	-	-	-	-	-	10	-
HIV1.cut.id_EF363124.1	1.385	1.016	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EF363125.1	1.952	1.0	1.0	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EF363126.1	1.0	1.0	-	1.206	1.006	-	-	-	-	10	-
HIV1.cut.id_EF363127.1	1.006	1.0	-	1.303	1.002	-	-	-	-	10	-
HIV1.cut.id_EF368370.1	1.0	-	-	1.983	-	-	-	-	-	10	-
HIV1.cut.id_EF368371.1	1.001	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EF368372.1	1.0	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EF420986.1	2.219	-	1.0	1.002	-	-	-	-	-	10	-
HIV1.cut.id_EF420987.1	2.015	-	-	1.0	1.005	-	-	-	-	10	-
HIV1.cut.id_EF469243.2	1.266	1.042	-	1.766	1.0	-	-	-	-	10	-
HIV1.cut.id_EF495062.1	2.329	1.021	-	1.04	-	-	-	-	-	10	-
HIV1.cut.id_EF514697.1	1.73	-	-	1.553	-	-	-	-	-	10	-
HIV1.cut.id_EF514698.1	1.032	-	-	1.003	-	-	-	-	-	10	-
HIV1.cut.id_EF514699.1	1.493	-	-	1.068	1.0	-	-	-	-	10	-
HIV1.cut.id_EF514700.1	1.006	1.061	-	1.105	-	-	-	-	-	10	-
HIV1.cut.id_EF514701.1	1.088	1.006	-	1.65	1.0	-	-	-	-	10	-
HIV1.cut.id_EF514702.1	1.05	1.281	-	1.129	1.0	-	-	-	-	10	-
HIV1.cut.id_EF514703.1	2.169	-	-	1.838	-	-	-	-	-	10	-
HIV1.cut.id_EF514704.1	2.409	1.0	-	2.324	-	-	-	-	-	10	-
HIV1.cut.id_EF514705.1	1.22	1.054	-	1.603	1.0	-	-	-	-	10	-
HIV1.cut.id_EF514706.1	1.262	1.0	-	1.037	-	-	-	-	-	10	-
HIV1.cut.id_EF514707.1	1.335	1.024	-	1.066	1.0	-	-	-	-	10	-
HIV1.cut.id_EF514708.1	1.0	-	-	1.064	-	-	-	-	-	10	-
HIV1.cut.id_EF514709.1	1.311	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EF514710.1	1.066	1.011	1.0	1.753	1.0	-	-	-	-	10	-
HIV1.cut.id_EF514711.1	1.235	1.025	1.0	1.245	-	-	-	-	-	10	-
HIV1.cut.id_EF514712.1	1.201	1.028	-	1.013	1.0	-	-	-	-	10	-
HIV1.cut.id_EF514713.1	1.115	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EF545108.1	1.002	-	-	1.005	1.0	-	-	-	-	10	-
HIV1.cut.id_EF633445.1	1.033	1.102	1.0	2.005	1.0	-	-	-	-	10	-
HIV1.cut.id_EF637046.1	1.038	1.399	-	1.063	1.203	-	-	-	-	10	-
HIV1.cut.id_EF637047.1	1.292	1.0	1.0	1.014	1.004	-	-	-	-	10	-
HIV1.cut.id_EF637048.1	1.025	1.002	-	1.338	1.0	-	-	-	-	10	-
HIV1.cut.id_EF637049.1	1.224	1.0	-	1.216	1.0	-	-	-	-	10	-
HIV1.cut.id_EF637050.1	2.062	-	-	1.487	-	-	-	-	-	10	-
HIV1.cut.id_EF637051.1	1.263	1.0	-	2.128	0.998	-	-	-	-	10	-
HIV1.cut.id_EF637052.1	1.878	1.106	-	1.337	1.0	-	-	-	-	10	-
HIV1.cut.id_EF637053.1	1.148	1.173	-	1.268	-	-	-	-	-	10	-
HIV1.cut.id_EF637054.1	1.512	1.054	1.0	1.238	1.0	-	-	-	-	10	-
HIV1.cut.id_EF637055.1	1.74	1.0	-	1.253	1.003	-	-	-	-	10	-
HIV1.cut.id_EF637056.1	1.117	1.01	-	1.135	1.0	-	-	-	-	10	-
HIV1.cut.id_EF637057.1	1.015	1.0	1.0	1.296	1.0	-	-	-	-	10	-
HIV1.cut.id_EU000506.1	2.086	-	-	1.001	-	-	-	-	-	10	-
HIV1.cut.id_EU000507.1	2.725	1.13	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EU000508.1	1.85	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EU000509.1	1.467	1.0	-	1.244	-	-	-	-	-	10	-
HIV1.cut.id_EU000510.1	1.599	1.264	-	1.007	-	-	-	-	-	10	-
HIV1.cut.id_EU000511.1	2.659	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EU000512.1	1.052	1.0	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EU000513.1	2.225	1.0	1.0	1.074	1.0	-	-	-	-	10	-
HIV1.cut.id_EU000514.1	2.456	1.0	-	2.115	-	-	-	-	-	10	-
HIV1.cut.id_EU000515.1	1.017	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EU000516.1	1.029	1.052	1.007	2.777	1.0	-	-	-	-	10	-
HIV1.cut.id_EU031913.1	2.273	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EU031914.1	1.6	1.314	1.005	1.429	1.0	-	-	-	-	10	-
HIV1.cut.id_EU031915.1	2.09	1.076	-	2.313	-	-	-	-	-	10	-
HIV1.cut.id_EU110085.1	1.586	1.148	1.0	1.001	1.0	-	-	-	-	10	-
HIV1.cut.id_EU110086.1	1.041	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EU110087.1	1.041	1.0	1.0	1.002	-	-	-	-	-	10	-
HIV1.cut.id_EU110088.1	1.465	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EU110089.1	1.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EU110090.1	1.043	1.0	-	1.224	-	-	-	-	-	10	-
HIV1.cut.id_EU110091.1	1.216	1.296	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EU110092.1	1.738	1.303	1.0	1.615	1.0	-	-	-	-	10	-
HIV1.cut.id_EU110093.1	1.067	1.0	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EU110094.1	1.67	1.0	-	1.539	1.0	-	-	-	-	10	-
HIV1.cut.id_EU110095.1	1.463	0.987	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EU110096.1	1.192	1.015	-	2.235	1.0	-	-	-	-	10	-
HIV1.cut.id_EU110097.1	1.002	1.624	-	1.033	1.0	-	-	-	-	10	-
HIV1.cut.id_EU220698.1	1.051	1.034	-	1.25	1.0	-	-	-	-	10	-
HIV1.cut.id_EU293444.1	1.714	1.088	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EU293445.1	1.041	1.13	-	1.082	-	-	-	-	-	10	-
HIV1.cut.id_EU293446.1	1.034	1.0	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EU293447.1	1.142	1.0	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EU293448.1	1.607	1.0	-	1.412	0.998	-	-	-	-	10	-
HIV1.cut.id_EU293449.1	1.003	1.0	-	1.246	1.0	-	-	-	-	10	-
HIV1.cut.id_EU293450.1	1.732	1.0	-	0.997	-	-	-	-	-	10	-
HIV1.cut.id_EU446022.1	1.008	1.0	1.0	1.762	-	-	-	-	-	10	-
HIV1.cut.id_EU448295.1	1.248	1.039	1.0	2.669	1.0	-	-	-	-	10	-
HIV1.cut.id_EU448296.1	1.0	1.161	1.006	1.014	-	-	-	-	-	10	-
HIV1.cut.id_EU541617.1	1.978	-	-	1.024	-	-	-	-	-	10	-
HIV1.cut.id_EU547186.1	1.36	1.047	-	3.324	1.013	-	-	-	-	10	-
HIV1.cut.id_EU616639.1	2.285	1.056	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EU616640.1	1.929	-	-	1.468	-	-	-	-	-	10	-
HIV1.cut.id_EU616641.1	1.89	-	1.0	1.001	-	-	-	-	-	10	-
HIV1.cut.id_EU616642.1	1.57	1.0	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EU616643.1	-	1.0	1.0	2.341	1.0	-	-	-	-	10	-
HIV1.cut.id_EU616644.1	1.0	-	-	1.281	-	-	-	-	-	10	-
HIV1.cut.id_EU616645.1	1.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EU616649.1	1.191	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EU693240.1	1.182	1.0	-	1.108	-	-	-	-	-	10	-
HIV1.cut.id_EU697904.1	1.405	-	-	2.827	1.0	-	-	-	-	10	-
HIV1.cut.id_EU697905.1	1.376	1.228	0.993	1.169	-	-	-	-	-	10	-
HIV1.cut.id_EU697906.1	1.71	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EU697907.1	1.473	1.0	-	-	1.0	-	-	-	-	10	-
HIV1.cut.id_EU697908.1	1.327	1.0	1.002	1.561	1.0	-	-	-	-	10	-
HIV1.cut.id_EU697909.1	1.58	0.994	-	1.237	-	-	-	-	-	10	-
HIV1.cut.id_EU735535.1	1.028	0.999	-	2.585	-	-	-	-	-	10	-
HIV1.cut.id_EU735536.1	1.382	1.476	1.001	1.0	-	-	-	-	-	10	-
HIV1.cut.id_EU735537.1	1.86	1.059	1.051	2.513	1.0	-	-	-	-	10	-
HIV1.cut.id_EU735538.1	1.218	-	-	1.006	-	-	-	-	-	10	-
HIV1.cut.id_EU735539.1	1.379	1.0	-	2.471	1.0	-	-	-	-	10	-
HIV1.cut.id_EU735540.1	1.043	1.006	-	1.068	1.0	-	-	-	-	10	-
HIV1.cut.id_EU743963.1	1.0	1.0	1.0	1.495	1.0	-	-	-	-	10	-
HIV1.cut.id_EU743964.1	2.492	1.0	0.986	1.285	1.0	-	-	-	-	10	-
HIV1.cut.id_EU786670.1	2.051	1.0	1.0	1.528	1.0	-	-	-	-	10	-
HIV1.cut.id_EU786671.1	1.82	1.0	-	1.035	1.0	-	-	-	-	10	-
HIV1.cut.id_EU786672.1	1.028	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EU786673.1	1.728	1.004	1.0	1.545	0.997	-	-	-	-	10	-
HIV1.cut.id_EU786674.1	1.023	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EU786675.1	1.004	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_EU786676.1	1.052	-	-	3.0	0.997	-	-	-	-	10	-
HIV1.cut.id_EU786677.1	1.211	1.552	-	1.033	-	-	-	-	-	10	-
HIV1.cut.id_EU786678.1	1.38	1.231	-	1.654	1.0	-	-	-	-	10	-
HIV1.cut.id_EU786679.1	1.189	1.0	-	1.677	1.369	-	-	-	-	10	-
HIV1.cut.id_EU786680.1	2.649	1.008	-	1.003	1.0	-	-	-	-	10	-
HIV1.cut.id_EU786681.1	1.329	1.006	-	1.001	-	-	-	-	-	10	-
HIV1.cut.id_EU861977.1	2.512	-	1.0	1.019	-	-	-	-	-	10	-
HIV1.cut.id_EU884500.1	1.002	-	-	1.013	-	-	-	-	-	10	-
HIV1.cut.id_EU884501.1	1.745	1.002	1.011	1.0	1.0	-	-	-	-	10	-
HIV1.cut.id_FJ185228.1	3.118	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185229.1	1.002	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ185230.1	1.279	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185231.1	2.14	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ185232.1	2.091	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185233.1	2.188	-	-	1.009	-	-	-	-	-	10	-
HIV1.cut.id_FJ185234.1	-	-	-	1.769	-	-	-	-	-	10	-
HIV1.cut.id_FJ185235.1	1.598	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ185236.1	1.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185237.1	1.284	-	-	1.304	-	-	-	-	-	10	-
HIV1.cut.id_FJ185238.1	2.349	-	-	1.551	-	-	-	-	-	10	-
HIV1.cut.id_FJ185239.1	1.889	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185240.1	1.015	1.0	-	1.338	-	-	-	-	-	10	-
HIV1.cut.id_FJ185241.1	1.279	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ185242.1	1.52	1.0	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ185243.1	1.33	1.0	-	1.388	-	-	-	-	-	10	-
HIV1.cut.id_FJ185244.1	1.397	-	-	1.222	-	-	-	-	-	10	-
HIV1.cut.id_FJ185245.1	1.09	-	-	1.691	-	-	-	-	-	10	-
HIV1.cut.id_FJ185246.1	1.26	-	-	1.047	-	-	1.0	-	-	10	-
HIV1.cut.id_FJ185247.1	1.847	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185248.1	2.154	-	-	1.001	-	-	-	-	-	10	-
HIV1.cut.id_FJ185249.1	1.815	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ185250.1	1.36	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ185251.1	1.066	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185252.1	1.0	-	-	1.057	1.0	-	-	-	-	10	-
HIV1.cut.id_FJ185253.1	1.0	-	-	1.066	-	-	-	-	-	10	-
HIV1.cut.id_FJ185254.1	1.624	-	-	1.011	-	-	-	-	-	10	-
HIV1.cut.id_FJ185255.1	1.088	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185256.1	1.323	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ185257.1	1.279	-	-	1.512	-	-	-	-	-	10	-
HIV1.cut.id_FJ185258.1	1.646	-	-	1.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ185259.1	1.217	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185260.1	1.797	1.535	-	1.003	-	-	-	-	-	10	-
