Assemblies	penguin	megahit	metaspades	rnaspades	rnaviralspades	savage	iva	vicuna	haploflow	Cov	metaviralspades
HIV1.cut.id_FJ185238.1	2678.0	-	-	1102.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ185239.1	2449.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185240.1	1697.0	-	-	1402.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ185241.1	1574.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185242.1	1420.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185243.1	1221.0	-	-	1331.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ185244.1	1390.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185245.1	1963.0	-	-	1007.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ185246.1	1000.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185247.1	1452.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185248.1	2402.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185249.1	6292.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185250.1	2230.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185251.1	1228.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185252.1	1079.0	-	-	1462.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ185253.1	1549.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185254.1	1236.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185255.1	1888.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185256.1	1327.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185257.1	2910.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185258.1	1546.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185259.1	1737.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ185260.1	8847.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ195086.1	7528.0	-	-	1023.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ195087.1	6006.0	-	-	1110.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ195088.1	3315.0	-	-	945.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ195089.1	4802.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ195090.1	5495.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ195091.1	2157.0	-	-	403.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ213780.1	2709.0	-	-	1081.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ213781.1	4860.0	-	-	1126.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ213782.1	1990.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ213783.1	2789.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ358521.1	2920.0	-	-	1055.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ460499.1	3757.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ460500.1	4703.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ460501.1	4755.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ495818.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ495819.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ495820.1	8990.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ495821.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ495822.1	-	-	-	1400.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ495823.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ495824.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ495825.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ495826.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ495937.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ495938.1	1140.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ495939.1	9027.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ495940.1	-	-	-	1431.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ495941.1	-	-	4644.0	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ495942.1	-	-	-	1052.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ495943.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496000.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496001.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496002.1	-	-	-	2429.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ496003.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496004.1	9048.0	-	-	2647.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ496005.1	6092.0	-	-	1821.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ496006.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496007.1	-	-	-	874.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ496072.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496073.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496074.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496075.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496076.1	9067.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496077.1	-	5014.0	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496078.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496079.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496080.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496081.1	8949.0	1815.0	-	1523.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ496082.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496083.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496084.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496085.1	-	-	-	1617.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ496145.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496146.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496147.1	4997.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496148.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496149.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496150.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496151.1	9051.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496152.1	4873.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496153.1	-	-	-	-	5302.0	-	-	-	-	10	-
HIV1.cut.id_FJ496154.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496155.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496156.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496157.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496158.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496159.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496160.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496161.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496162.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496163.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496164.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496165.1	9030.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496166.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496167.1	-	-	-	4062.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ496168.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496169.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496170.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496171.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496172.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496173.1	6284.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496174.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496175.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496176.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496177.1	9027.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496178.1	-	-	-	4825.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ496179.1	-	-	-	3518.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ496180.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496181.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496182.1	8945.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496183.1	2465.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496184.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496185.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496186.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496187.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496188.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496189.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496190.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496191.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496192.1	8978.0	-	-	399.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ496193.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496194.1	5443.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496195.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496196.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496197.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496198.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496199.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496200.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496201.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496202.1	8434.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496203.1	-	-	-	-	-	-	-	-	-	10	9167.0
HIV1.cut.id_FJ496204.1	-	-	-	1679.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ496205.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496206.1	7004.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496207.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496208.1	8660.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496209.1	5832.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496210.1	2463.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496211.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496212.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496213.1	-	-	-	1575.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ496214.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ623475.1	8712.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ623476.1	2293.0	-	-	548.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ623477.1	3389.0	-	-	1856.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ623478.1	4538.0	-	-	1607.0	1028.0	-	-	-	-	10	-
HIV1.cut.id_FJ623479.1	5145.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ623480.1	1387.0	-	-	1154.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ623481.1	5105.0	-	-	1050.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ623482.1	8740.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ623483.1	3364.0	-	-	1228.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ623484.1	2226.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ623485.1	4637.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ623486.1	8688.0	-	-	1257.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ623487.1	2982.0	-	-	701.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ623488.1	4735.0	-	-	2199.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ623489.1	2031.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ623490.1	5121.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ623491.1	5206.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ623492.1	8666.0	-	-	1794.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ623493.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ623494.1	8867.0	-	-	6607.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ623495.1	8741.0	-	-	2325.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ647145.1	2484.0	-	-	1427.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ670515.1	9010.0	-	-	1200.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ670516.2	3238.0	-	-	1324.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ670517.1	2927.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ670518.1	5976.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ670519.1	3675.0	-	-	1028.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ670520.1	2544.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ670521.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ670522.1	1215.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ670523.1	5789.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ670524.1	4663.0	-	-	1582.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ670525.1	1746.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ670526.1	2097.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ670527.1	4744.0	-	-	1649.0	1423.0	-	-	-	-	10	-
HIV1.cut.id_FJ670528.1	1470.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ670529.1	8972.0	-	-	1057.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ670530.1	2862.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ670531.1	7695.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ711703.1	4584.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ771006.1	4639.0	-	-	2327.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ771007.1	9138.0	-	-	1159.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ771008.1	4710.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ771009.1	5554.0	-	-	1035.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ771010.1	8666.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ853620.1	5398.0	-	-	2163.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ853621.1	2202.0	-	-	1091.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ853622.1	3414.0	-	-	1049.0	-	-	-	-	-	10	-
HIV1.cut.id_FJ864679.1	9087.0	-	-	814.0	-	-	-	-	-	10	-
HIV1.cut.id_FM877777.1	2771.0	-	-	1156.0	-	-	-	-	-	10	-
HIV1.cut.id_FM877778.1	9143.0	-	-	1095.0	-	-	-	-	-	10	-
HIV1.cut.id_FM877779.2	5772.0	-	-	1624.0	1006.0	-	-	-	-	10	-
HIV1.cut.id_FM877780.1	9128.0	-	1205.0	3711.0	1067.0	-	-	-	-	10	-
HIV1.cut.id_FM877781.1	9086.0	-	-	2199.0	1673.0	-	-	-	-	10	-
HIV1.cut.id_FM877782.1	9994.0	-	-	2856.0	1623.0	-	-	-	-	10	-
HIV1.cut.id_FM877783.1	9123.0	-	-	1077.0	1093.0	-	-	-	-	10	-
HIV1.cut.id_FN392874.1	4721.0	-	-	2047.0	-	-	-	-	-	10	-
HIV1.cut.id_FN392875.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FN392876.1	1196.0	-	-	2934.0	-	-	-	-	-	10	-
HIV1.cut.id_FN392877.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FR846408.1	5292.0	-	-	791.0	-	-	-	-	-	10	-
HIV1.cut.id_FR846409.1	6207.0	-	-	1514.0	-	-	-	-	-	10	-
HIV1.cut.id_FR846410.1	3668.0	-	-	1266.0	-	-	-	-	-	10	-
HIV1.cut.id_GQ175881.1	1657.0	-	-	1015.0	-	-	-	-	-	10	-
HIV1.cut.id_GQ175882.1	6369.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ175883.1	5363.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ277610.1	6360.0	-	-	2186.0	-	-	-	-	-	10	-
HIV1.cut.id_GQ290462.1	1255.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ365649.1	4961.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ365650.1	2457.0	-	-	1464.0	-	-	-	-	-	10	-
HIV1.cut.id_GQ365651.1	7133.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ365652.1	2625.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ372986.1	6704.0	-	-	1279.0	-	-	-	-	-	10	-
HIV1.cut.id_GQ372987.1	1953.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ372988.1	5579.0	-	-	1355.0	-	-	-	-	-	10	-
HIV1.cut.id_GQ372989.1	3228.0	-	-	1172.0	-	-	-	-	-	10	-
HIV1.cut.id_GQ372990.1	2011.0	-	-	625.0	-	-	-	-	-	10	-
HIV1.cut.id_GQ845124.1	8727.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ845125.1	4415.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ845126.1	2875.0	-	-	2249.0	-	-	-	-	-	10	-
HIV1.cut.id_GQ999972.1	2535.0	-	-	1004.0	-	-	-	-	-	10	-
HIV1.cut.id_GQ999973.1	1502.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ999974.1	5991.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ999975.1	7233.0	-	-	936.0	-	-	-	-	-	10	-
HIV1.cut.id_GQ999976.1	7820.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ999977.1	7953.0	1016.0	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ999978.1	2977.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ999979.1	7204.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ999980.1	2620.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ999981.1	7322.0	-	-	521.0	-	-	-	-	-	10	-
HIV1.cut.id_GQ999982.1	5410.0	-	-	1366.0	-	-	-	-	-	10	-
HIV1.cut.id_GQ999983.1	4690.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ999984.1	1320.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ999985.1	5953.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ999986.1	4716.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ999987.1	1565.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ999988.1	4725.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ999989.1	5049.0	-	-	1313.0	-	-	-	-	-	10	-
HIV1.cut.id_GQ999990.1	7357.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GQ999991.1	3028.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU111555.1	4949.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU177863.1	7004.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU207884.1	4657.0	-	-	812.0	-	-	-	-	-	10	-
HIV1.cut.id_GU230137.1	1948.0	-	-	1059.0	-	-	-	-	-	10	-
HIV1.cut.id_GU230139.1	9097.0	-	-	1087.0	-	-	-	-	-	10	-
HIV1.cut.id_GU237072.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU362013.1	2341.0	-	-	1548.0	-	-	-	-	-	10	-
HIV1.cut.id_GU595148.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU595149.1	2417.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU595150.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU595151.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU595152.1	1378.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU595153.1	1416.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU595154.1	1167.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU595155.1	1339.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU595157.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU595158.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU595159.1	1587.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU647196.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU647197.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU647198.1	4812.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU733713.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU733714.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU733715.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU733716.1	9728.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU733717.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM026455.1	8393.0	-	-	996.0	-	-	-	-	-	10	-
HIV1.cut.id_HM026456.1	7753.0	-	-	1862.0	-	-	-	-	-	10	-
HIV1.cut.id_HM026457.1	8925.0	-	-	2264.0	-	-	-	-	-	10	-
HIV1.cut.id_HM026458.1	5835.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM026459.1	9121.0	-	-	1558.0	-	-	-	-	-	10	-
HIV1.cut.id_HM026460.1	7828.0	-	-	1946.0	-	-	-	-	-	10	-
HIV1.cut.id_HM067748.1	7919.0	-	-	1703.0	-	-	-	-	-	10	-
HIV1.cut.id_HM100716.1	5500.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM215249.1	8047.0	-	-	1531.0	-	-	-	-	-	10	-
HIV1.cut.id_HM215250.1	1356.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM215251.1	2644.0	-	-	1068.0	-	-	-	-	-	10	-
HIV1.cut.id_HM215252.1	3602.0	-	-	1206.0	-	-	-	-	-	10	-
HIV1.cut.id_HM469972.1	6900.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469973.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469974.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469975.1	3254.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469976.1	1554.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469977.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469978.1	6597.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469979.1	2870.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469980.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469981.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469982.1	6022.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469983.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM776938.1	4768.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM776939.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JF719818.1	2158.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JF719819.1	1743.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JF804805.1	2018.0	-	-	1829.0	-	-	-	-	-	10	-
HIV1.cut.id_JF804806.1	5932.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JF804807.1	5196.0	-	-	1117.0	-	-	-	-	-	10	-
HIV1.cut.id_JF804808.1	8775.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JF804809.1	1601.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JF804810.1	5841.0	-	-	851.0	-	-	-	-	-	10	-
HIV1.cut.id_JF804811.1	9784.0	-	-	1250.0	-	-	-	-	-	10	-
HIV1.cut.id_JF804812.1	2601.0	-	-	1329.0	-	-	-	-	-	10	-
HIV1.cut.id_JF804813.1	3631.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JF804814.1	2234.0	-	-	1065.0	-	-	-	-	-	10	-
HIV1.cut.id_JN188292.1	2516.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JN230353.1	4859.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JN571034.1	9103.0	1199.0	-	4609.0	-	-	-	-	-	10	-
HIV1.cut.id_JN860761.1	3219.0	-	-	797.0	-	-	-	-	-	10	-
HIV1.cut.id_JN860762.1	2219.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JN860763.1	1134.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JN860764.1	1627.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JN860765.1	3127.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JN860766.1	4112.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JN860767.1	3300.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JN860768.1	2521.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JN860769.1	5429.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JQ316126.1	4793.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JQ316127.2	5071.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JQ316128.1	2788.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JQ316129.1	1088.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JQ316130.1	6071.0	-	-	2016.0	-	-	-	-	-	10	-
