Assemblies	penguin	megahit	metaspades	rnaspades	rnaviralspades	savage	iva	vicuna	haploflow	Cov	metaviralspades
HIV1.cut.id_FJ496180.1	-	-	-	31.273	-	-	-	-	-	10	-
HIV1.cut.id_FJ496181.1	19.712	-	-	11.834	-	-	-	-	-	10	-
HIV1.cut.id_FJ496182.1	99.092	-	-	-	-	-	-	13.615	-	10	-
HIV1.cut.id_FJ496183.1	59.369	-	-	-	23.858	-	-	-	-	10	-
HIV1.cut.id_FJ496184.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496185.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496186.1	23.869	49.722	-	-	38.594	-	-	-	-	10	-
HIV1.cut.id_FJ496187.1	-	-	-	7.786	-	-	-	-	-	10	-
HIV1.cut.id_FJ496188.1	-	-	-	-	-	-	24.17	-	-	10	-
HIV1.cut.id_FJ496189.1	-	-	-	7.663	-	-	-	-	-	10	-
HIV1.cut.id_FJ496190.1	15.293	-	-	26.131	31.599	-	-	-	-	10	-
HIV1.cut.id_FJ496191.1	-	-	30.508	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496192.1	100.0	14.881	29.739	47.026	-	-	-	12.208	-	10	-
HIV1.cut.id_FJ496193.1	-	16.251	21.553	-	11.461	-	-	-	-	10	-
HIV1.cut.id_FJ496194.1	60.626	-	-	14.58	-	-	-	-	-	10	-
HIV1.cut.id_FJ496195.1	-	25.387	-	29.735	11.294	-	-	-	-	10	-
HIV1.cut.id_FJ496196.1	-	-	-	5.299	-	-	-	-	-	10	-
HIV1.cut.id_FJ496197.1	13.663	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496198.1	2.591	12.377	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496199.1	-	-	-	-	14.989	-	-	-	-	10	-
HIV1.cut.id_FJ496200.1	18.541	-	20.091	-	17.932	-	-	-	-	10	-
HIV1.cut.id_FJ496201.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496202.1	93.706	19.701	-	18.263	-	-	7.223	-	-	10	-
HIV1.cut.id_FJ496203.1	-	-	20.774	-	-	-	-	13.916	-	10	100.0
HIV1.cut.id_FJ496204.1	-	-	-	21.737	-	-	-	-	-	10	-
HIV1.cut.id_FJ496205.1	-	6.376	-	11.368	-	-	-	-	-	10	-
HIV1.cut.id_FJ496206.1	88.023	28.403	-	13.309	-	-	-	-	-	10	-
HIV1.cut.id_FJ496207.1	-	-	-	-	12.389	-	-	-	-	10	-
HIV1.cut.id_FJ496208.1	97.71	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496209.1	75.491	32.284	-	24.531	-	-	-	-	-	10	-
HIV1.cut.id_FJ496210.1	35.512	-	34.304	11.653	-	-	-	8.374	-	10	-
HIV1.cut.id_FJ496211.1	16.703	15.741	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496212.1	29.07	30.34	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ496213.1	35.697	-	49.702	52.805	35.145	-	-	-	-	10	-
HIV1.cut.id_FJ496214.1	35.609	-	-	-	27.8	-	-	-	-	10	-
HIV1.cut.id_FJ623475.1	100.0	11.834	-	12.006	13.843	-	2.916	-	-	10	-
HIV1.cut.id_FJ623476.1	96.114	-	25.354	51.374	36.978	-	-	-	-	10	-
HIV1.cut.id_FJ623477.1	99.748	18.777	16.116	54.072	15.221	-	-	-	-	10	-
HIV1.cut.id_FJ623478.1	86.979	17.073	-	64.943	55.697	-	-	-	-	10	-
HIV1.cut.id_FJ623479.1	100.0	36.373	9.933	36.602	20.567	-	-	-	-	10	-
HIV1.cut.id_FJ623480.1	63.124	36.059	-	51.886	12.457	-	-	-	-	10	-
HIV1.cut.id_FJ623481.1	100.0	23.192	-	67.146	11.065	-	-	-	-	10	-
HIV1.cut.id_FJ623482.1	100.0	48.199	-	45.32	22.849	-	-	-	-	10	-
HIV1.cut.id_FJ623483.1	96.827	15.212	-	53.975	33.551	-	-	-	-	10	-
HIV1.cut.id_FJ623484.1	100.0	7.119	-	43.126	-	-	-	-	-	10	-
HIV1.cut.id_FJ623485.1	69.019	31.979	11.727	46.747	25.875	-	-	-	-	10	-
HIV1.cut.id_FJ623486.1	100.0	37.247	12.581	44.751	24.747	-	-	-	-	10	-
HIV1.cut.id_FJ623487.1	100.0	-	-	32.938	16.686	-	-	-	-	10	-
HIV1.cut.id_FJ623488.1	90.977	28.591	-	56.565	27.722	-	-	-	-	10	-
HIV1.cut.id_FJ623489.1	69.998	14.376	-	32.423	7.274	-	-	-	-	10	-
HIV1.cut.id_FJ623490.1	99.459	-	-	41.22	19.182	-	-	-	-	10	-
HIV1.cut.id_FJ623491.1	93.716	-	-	24.141	26.728	-	-	-	-	10	-
HIV1.cut.id_FJ623492.1	100.0	30.533	17.494	57.789	45.407	-	-	-	-	10	-
HIV1.cut.id_FJ623493.1	38.451	-	41.761	-	19.593	-	-	-	-	10	-
HIV1.cut.id_FJ623494.1	100.0	-	-	75.794	-	-	-	-	-	10	-
HIV1.cut.id_FJ623495.1	100.0	27.955	-	58.646	44.927	-	-	-	-	10	-
HIV1.cut.id_FJ647145.1	31.148	12.526	-	56.188	-	-	-	-	-	10	-
HIV1.cut.id_FJ670515.1	100.0	17.614	-	46.016	12.431	-	-	-	-	10	-
HIV1.cut.id_FJ670516.2	97.498	12.588	-	54.875	41.718	-	-	-	-	10	-
HIV1.cut.id_FJ670517.1	67.167	12.396	4.81	25.48	-	-	-	-	-	10	-
HIV1.cut.id_FJ670518.1	91.103	27.72	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ670519.1	79.439	-	-	47.943	21.105	-	-	-	-	10	-
HIV1.cut.id_FJ670520.1	75.582	11.765	-	18.751	-	-	-	-	-	10	-
HIV1.cut.id_FJ670521.1	44.869	12.816	-	12.33	11.765	-	-	-	-	10	-
HIV1.cut.id_FJ670522.1	60.512	-	-	7.599	-	-	-	-	-	10	-
HIV1.cut.id_FJ670523.1	100.0	33.576	-	31.046	42.694	-	-	-	-	10	-
HIV1.cut.id_FJ670524.1	73.728	27.132	-	46.518	12.411	-	-	-	-	10	-
HIV1.cut.id_FJ670525.1	80.811	6.198	-	31.709	-	-	-	-	-	10	-
HIV1.cut.id_FJ670526.1	50.521	1.58	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FJ670527.1	97.773	45.636	12.41	71.419	53.301	-	-	-	-	10	-
HIV1.cut.id_FJ670528.1	52.637	-	-	3.342	-	-	-	-	-	10	-
HIV1.cut.id_FJ670529.1	100.0	32.311	-	50.028	15.794	-	-	-	-	10	-
HIV1.cut.id_FJ670530.1	75.729	39.568	12.982	38.154	13.382	-	-	-	-	10	-
HIV1.cut.id_FJ670531.1	100.0	-	-	36.64	14.643	-	-	-	-	10	-
HIV1.cut.id_FJ711703.1	80.432	12.675	27.805	29.512	41.306	-	-	-	-	10	-
HIV1.cut.id_FJ771006.1	71.585	0.795	-	53.178	-	-	-	-	-	10	-
HIV1.cut.id_FJ771007.1	100.0	-	12.95	53.791	13.33	-	-	-	-	10	-
HIV1.cut.id_FJ771008.1	99.835	-	-	32.234	12.064	-	-	-	-	10	-
HIV1.cut.id_FJ771009.1	96.904	37.897	18.915	55.023	28.554	-	-	-	-	10	-
HIV1.cut.id_FJ771010.1	100.0	11.917	-	20.738	11.567	-	-	-	-	10	-
HIV1.cut.id_FJ853620.1	84.937	-	-	27.657	-	-	-	-	-	10	-
HIV1.cut.id_FJ853621.1	89.433	-	-	44.348	11.696	-	-	-	-	10	-
HIV1.cut.id_FJ853622.1	90.285	31.986	-	35.984	-	-	-	-	-	10	-
HIV1.cut.id_FJ864679.1	99.354	41.316	-	47.576	13.243	-	-	-	-	10	-
HIV1.cut.id_FM877777.1	95.437	30.444	22.839	55.078	15.671	-	-	-	-	10	-
HIV1.cut.id_FM877778.1	100.0	12.523	16.854	50.695	38.893	-	-	-	-	10	-
HIV1.cut.id_FM877779.2	96.641	27.187	17.078	85.797	59.5	-	-	-	-	10	-
HIV1.cut.id_FM877780.1	100.0	10.955	59.882	97.568	58.063	-	-	-	-	10	-
HIV1.cut.id_FM877781.1	100.0	34.856	49.758	93.341	63.691	-	-	-	-	10	-
HIV1.cut.id_FM877782.1	100.0	45.905	12.664	94.713	75.816	-	-	-	-	10	-
HIV1.cut.id_FM877783.1	100.0	35.087	31.733	76.104	58.72	-	-	-	-	10	-
HIV1.cut.id_FN392874.1	88.159	-	-	31.733	16.916	-	-	-	-	10	-
HIV1.cut.id_FN392875.1	36.579	-	12.771	14.728	13.322	-	-	-	-	10	-
HIV1.cut.id_FN392876.1	56.263	-	19.883	32.476	-	-	-	-	-	10	-
HIV1.cut.id_FN392877.1	48.2	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_FR846408.1	99.858	-	-	48.052	-	-	-	-	-	10	-
HIV1.cut.id_FR846409.1	97.18	7.524	-	62.228	44.251	-	-	-	-	10	-
HIV1.cut.id_FR846410.1	100.0	17.317	-	64.736	-	-	-	-	-	10	-
HIV1.cut.id_GQ175881.1	82.584	17.563	-	37.181	12.672	-	-	-	-	10	-
HIV1.cut.id_GQ175882.1	75.846	26.538	-	18.588	13.842	-	-	-	-	10	-
HIV1.cut.id_GQ175883.1	100.0	12.089	-	22.4	-	-	-	-	-	10	-
HIV1.cut.id_GQ277610.1	93.499	35.999	-	35.792	-	-	-	-	-	10	-
HIV1.cut.id_GQ290462.1	59.211	17.416	-	7.559	7.559	-	-	-	-	10	-
HIV1.cut.id_GQ365649.1	98.786	14.472	13.556	14.251	13.876	-	-	-	-	10	-
HIV1.cut.id_GQ365650.1	95.432	23.729	-	43.909	-	-	-	-	-	10	-
HIV1.cut.id_GQ365651.1	97.018	23.208	-	21.65	17.806	-	-	-	-	10	-
HIV1.cut.id_GQ365652.1	98.004	-	-	33.143	-	-	-	-	-	10	-
HIV1.cut.id_GQ372986.1	96.842	18.127	-	58.597	33.341	-	-	-	-	10	-
HIV1.cut.id_GQ372987.1	70.86	16.894	-	13.007	11.382	-	-	-	-	10	-
HIV1.cut.id_GQ372988.1	97.491	28.034	-	60.657	22.098	-	-	-	-	10	-
HIV1.cut.id_GQ372989.1	100.0	-	-	51.112	14.48	-	-	-	-	10	-
HIV1.cut.id_GQ372990.1	94.439	26.024	-	45.67	-	-	-	-	-	10	-
HIV1.cut.id_GQ845124.1	98.766	-	-	12.122	-	-	-	-	-	10	-
HIV1.cut.id_GQ845125.1	99.819	-	-	25.696	-	-	-	-	-	10	-
HIV1.cut.id_GQ845126.1	69.373	-	-	37.712	-	-	-	-	-	10	-
HIV1.cut.id_GQ999972.1	86.01	16.314	-	50.54	-	-	-	-	-	10	-
HIV1.cut.id_GQ999973.1	88.746	11.595	-	20.473	-	-	-	-	-	10	-
HIV1.cut.id_GQ999974.1	96.721	28.048	-	21.127	-	-	-	-	-	10	-
HIV1.cut.id_GQ999975.1	93.42	31.612	-	40.169	11.05	-	-	-	-	10	-
HIV1.cut.id_GQ999976.1	85.802	13.573	-	28.593	27.31	-	-	-	-	10	-
HIV1.cut.id_GQ999977.1	94.4	44.18	-	22.123	17.074	-	-	-	-	10	-
HIV1.cut.id_GQ999978.1	89.316	-	-	20.885	-	-	-	-	-	10	-
HIV1.cut.id_GQ999979.1	97.407	23.307	17.343	31.502	-	-	-	-	-	10	-
HIV1.cut.id_GQ999980.1	95.536	16.802	-	21.124	-	-	-	-	-	10	-
HIV1.cut.id_GQ999981.1	100.0	24.876	-	35.3	15.531	-	-	-	-	10	-
HIV1.cut.id_GQ999982.1	89.063	16.367	-	16.103	15.949	-	-	-	-	10	-
HIV1.cut.id_GQ999983.1	91.192	4.327	11.398	40.662	30.314	-	-	-	-	10	-
HIV1.cut.id_GQ999984.1	82.754	-	-	33.241	-	-	-	-	-	10	-
HIV1.cut.id_GQ999985.1	65.475	28.938	-	8.37	-	-	-	-	-	10	-
HIV1.cut.id_GQ999986.1	94.812	46.202	-	12.676	-	-	-	-	-	10	-
HIV1.cut.id_GQ999987.1	85.34	23.891	-	36.749	-	-	-	-	-	10	-
HIV1.cut.id_GQ999988.1	99.647	16.185	-	18.965	-	-	-	-	-	10	-
HIV1.cut.id_GQ999989.1	99.858	47.404	-	39.494	13.113	-	-	-	-	10	-
HIV1.cut.id_GQ999990.1	91.82	17.962	-	12.945	-	-	-	-	-	10	-
HIV1.cut.id_GQ999991.1	100.0	26.014	-	31.905	16.244	-	-	-	-	10	-
HIV1.cut.id_GU111555.1	76.748	21.644	22.133	22.133	22.133	-	-	-	-	10	-
HIV1.cut.id_GU177863.1	89.169	-	19.725	16.489	14.364	-	-	-	-	10	-
HIV1.cut.id_GU207884.1	89.785	27.447	-	51.639	12.378	-	-	-	-	10	-
HIV1.cut.id_GU230137.1	80.465	16.759	-	39.66	-	-	-	-	-	10	-
HIV1.cut.id_GU230139.1	100.0	13.146	-	66.985	-	-	-	-	-	10	-
HIV1.cut.id_GU237072.1	34.549	-	-	22.177	18.068	-	-	-	-	10	-
HIV1.cut.id_GU362013.1	90.346	-	12.258	37.742	11.747	-	-	-	-	10	-
HIV1.cut.id_GU595148.1	14.624	-	-	15.134	-	-	-	-	-	10	-
HIV1.cut.id_GU595149.1	78.513	8.868	-	28.327	-	-	-	-	-	10	-
HIV1.cut.id_GU595150.1	40.486	2.508	-	8.018	-	-	-	-	-	10	-
HIV1.cut.id_GU595151.1	41.019	-	-	23.724	8.883	-	-	-	-	10	-
HIV1.cut.id_GU595152.1	56.783	16.623	-	18.47	-	-	-	-	-	10	-
HIV1.cut.id_GU595153.1	74.59	9.738	-	17.465	-	-	-	-	-	10	-
HIV1.cut.id_GU595154.1	59.374	-	-	28.763	-	-	-	-	-	10	-
HIV1.cut.id_GU595155.1	44.036	-	-	12.13	-	-	-	-	-	10	-
HIV1.cut.id_GU595157.1	42.814	17.745	16.766	30.448	16.059	-	-	-	-	10	-
HIV1.cut.id_GU595158.1	28.88	11.389	-	11.9	-	-	-	-	-	10	-
HIV1.cut.id_GU595159.1	76.68	1.183	-	5.055	-	-	-	-	-	10	-
HIV1.cut.id_GU647196.1	18.437	30.501	-	17.534	-	-	-	-	-	10	-
HIV1.cut.id_GU647197.1	-	-	12.79	13.451	-	-	-	-	-	10	-
HIV1.cut.id_GU647198.1	53.032	17.204	-	29.62	-	-	-	-	-	10	-
HIV1.cut.id_GU733713.1	-	32.82	-	37.236	20.116	-	-	-	-	10	-
HIV1.cut.id_GU733714.1	-	-	-	11.053	-	-	-	-	-	10	-
HIV1.cut.id_GU733715.1	23.243	18.574	-	16.377	-	-	-	-	-	10	-
HIV1.cut.id_GU733716.1	100.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_GU733717.1	18.006	-	-	13.032	-	-	-	-	-	10	-
HIV1.cut.id_HM026455.1	100.0	29.407	-	38.112	-	-	-	-	-	10	-
HIV1.cut.id_HM026456.1	100.0	-	-	56.489	-	-	-	-	-	10	-
HIV1.cut.id_HM026457.1	100.0	21.77	-	47.585	-	-	-	-	-	10	-
HIV1.cut.id_HM026458.1	82.613	15.689	-	38.92	21.18	-	-	-	-	10	-
HIV1.cut.id_HM026459.1	100.0	-	11.452	47.284	16.84	-	-	-	-	10	-
HIV1.cut.id_HM026460.1	90.317	31.173	10.984	33.663	-	-	-	-	-	10	-
HIV1.cut.id_HM067748.1	100.0	23.239	-	52.555	30.524	-	-	-	-	10	-
HIV1.cut.id_HM100716.1	96.406	11.615	-	16.59	-	-	3.298	-	-	10	-
HIV1.cut.id_HM215249.1	98.7	33.985	-	89.567	39.109	-	-	-	-	10	-
HIV1.cut.id_HM215250.1	83.225	-	-	40.754	-	-	-	-	-	10	-
HIV1.cut.id_HM215251.1	87.329	26.193	-	56.821	-	-	-	-	-	10	-
HIV1.cut.id_HM215252.1	100.0	28.157	16.637	52.844	25.593	-	-	-	-	10	-
HIV1.cut.id_HM469972.1	81.472	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469973.1	32.434	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469974.1	30.688	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469975.1	65.699	-	-	18.218	-	-	-	-	-	10	-
HIV1.cut.id_HM469976.1	54.9	-	-	12.558	-	-	-	-	-	10	-
HIV1.cut.id_HM469977.1	34.519	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469978.1	72.654	-	-	16.095	-	-	-	-	-	10	-
HIV1.cut.id_HM469979.1	63.54	-	-	18.032	-	-	-	-	-	10	-
HIV1.cut.id_HM469980.1	23.682	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469981.1	39.646	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_HM469982.1	67.11	-	-	3.172	-	-	-	-	-	10	-
HIV1.cut.id_HM469983.1	46.676	-	-	-	11.583	-	-	-	-	10	-
HIV1.cut.id_HM776938.1	85.568	-	-	20.717	-	-	-	-	-	10	-
HIV1.cut.id_HM776939.1	39.367	13.872	-	14.386	-	-	-	-	-	10	-
HIV1.cut.id_JF719818.1	78.44	-	-	15.714	-	-	-	-	-	10	-
HIV1.cut.id_JF719819.1	65.598	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JF804805.1	87.219	11.394	-	53.058	32.025	-	-	-	-	10	-
HIV1.cut.id_JF804806.1	97.991	24.825	-	33.721	14.507	-	-	-	-	10	-
HIV1.cut.id_JF804807.1	99.932	42.663	-	48.12	17.98	-	-	-	-	10	-
HIV1.cut.id_JF804808.1	100.0	35.658	-	19.624	35.054	-	-	-	-	10	-
HIV1.cut.id_JF804809.1	84.28	27.196	-	17.87	-	-	-	-	-	10	-
HIV1.cut.id_JF804810.1	82.508	21.645	-	36.357	-	-	-	-	-	10	-
HIV1.cut.id_JF804811.1	100.0	37.074	-	69.801	-	-	-	-	-	10	-
HIV1.cut.id_JF804812.1	92.68	19.278	-	76.732	28.576	-	-	-	-	10	-
HIV1.cut.id_JF804813.1	100.0	17.675	-	25.704	-	-	-	-	-	10	-
HIV1.cut.id_JF804814.1	98.628	28.031	-	44.076	13.566	-	-	-	-	10	-
HIV1.cut.id_JN188292.1	87.514	13.435	-	22.314	-	-	-	-	-	10	-
HIV1.cut.id_JN230353.1	100.0	-	-	38.181	-	-	-	-	-	10	-
HIV1.cut.id_JN571034.1	100.0	64.023	41.074	98.583	42.777	-	-	-	-	10	-
HIV1.cut.id_JN860761.1	79.043	-	-	47.068	-	-	-	-	-	10	-
HIV1.cut.id_JN860762.1	87.849	13.592	-	35.923	13.316	-	-	-	-	10	-
HIV1.cut.id_JN860763.1	55.776	23.932	-	25.333	-	-	-	-	-	10	-
HIV1.cut.id_JN860764.1	82.256	11.626	-	20.665	-	-	-	-	-	10	-
HIV1.cut.id_JN860765.1	100.0	40.683	-	39.257	16.149	-	-	-	-	10	-
HIV1.cut.id_JN860766.1	95.915	-	-	39.564	-	-	-	-	-	10	-
HIV1.cut.id_JN860767.1	94.982	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JN860768.1	97.88	17.224	-	36.764	-	-	-	-	-	10	-
HIV1.cut.id_JN860769.1	94.086	8.063	-	25.964	-	-	-	-	-	10	-
HIV1.cut.id_JQ316126.1	52.589	-	-	28.001	13.123	-	-	-	-	10	-
HIV1.cut.id_JQ316127.2	62.579	24.055	-	42.339	18.885	-	-	-	-	10	-
HIV1.cut.id_JQ316128.1	72.715	-	-	35.041	-	-	-	-	-	10	-
HIV1.cut.id_JQ316129.1	45.979	-	-	8.745	12.657	-	-	-	-	10	-
HIV1.cut.id_JQ316130.1	100.0	-	13.539	31.674	11.126	-	-	-	-	10	-
HIV1.cut.id_JQ316131.1	59.235	10.622	13.252	24.959	-	-	-	-	-	10	-
HIV1.cut.id_JQ316132.1	56.024	29.667	-	18.045	21.813	-	-	-	-	10	-
HIV1.cut.id_JQ316133.1	68.296	36.614	12.386	25.494	14.908	-	-	-	-	10	-
HIV1.cut.id_JQ316134.1	94.092	-	11.958	44.043	3.832	-	-	-	-	10	-
HIV1.cut.id_JQ316135.1	59.229	11.003	-	54.686	-	-	-	-	-	10	-
HIV1.cut.id_JQ316136.1	100.0	17.379	-	10.297	16.41	-	-	-	-	10	-
HIV1.cut.id_JQ316137.1	73.361	15.754	-	36.312	-	-	-	-	-	10	-
HIV1.cut.id_JQ316138.1	18.331	13.743	-	15.832	-	-	-	-	-	10	-
HIV1.cut.id_JQ341411.1	77.4	23.447	-	26.768	11.052	-	-	-	-	10	-
HIV1.cut.id_JQ429433.2	96.901	12.165	-	17.271	-	-	-	-	-	10	-
HIV1.cut.id_JX503071.1	73.863	-	-	45.525	-	-	-	-	-	10	-
HIV1.cut.id_JX503072.1	100.0	31.053	-	50.979	11.238	-	-	-	-	10	-
HIV1.cut.id_JX503073.1	97.949	-	-	8.402	-	-	-	-	-	10	-
HIV1.cut.id_JX503074.1	99.738	31.969	-	15.679	-	-	-	-	-	10	-
HIV1.cut.id_JX503075.1	91.175	27.325	-	36.912	-	-	-	-	-	10	-
HIV1.cut.id_JX503076.1	57.749	-	-	16.903	-	-	-	-	-	10	-
HIV1.cut.id_JX503077.1	44.256	-	-	2.854	-	-	-	-	-	10	-
HIV1.cut.id_JX503078.1	78.101	17.377	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JX503080.1	42.31	7.261	-	-	-	-	-	-	-	10	-
HIV1.cut.id_JX503081.1	11.439	-	-	8.831	-	-	-	-	-	10	-
HIV1.cut.id_JX503082.1	-	21.77	-	16.322	11.808	-	-	-	-	10	-
HIV1.cut.id_JX503083.1	99.685	-	-	24.087	-	-	-	-	-	10	-
HIV1.cut.id_JX574661.1	52.538	-	-	58.588	-	-	-	-	-	10	-
HIV1.cut.id_JX574662.1	100.0	-	-	34.123	-	-	-	-	-	10	-
HIV1.cut.id_JX574663.1	92.315	14.857	-	32.898	-	-	-	-	-	10	-
HIV1.cut.id_K02007.1	83.112	-	-	8.373	-	-	-	-	-	10	-
HIV1.cut.id_K02013.1	93.222	-	-	26.117	2.573	-	-	-	-	10	-
HIV1.cut.id_K02083.1	38.868	-	-	25.905	-	-	-	-	-	10	-
HIV1.cut.id_K03454.1	82.331	30.723	-	12.569	16.722	-	-	-	-	10	-
HIV1.cut.id_K03455.1	-	-	-	1.805	-	-	-	-	-	10	-
HIV1.cut.id_KC156114.1	100.0	-	-	45.875	16.091	-	-	-	-	10	-
HIV1.cut.id_KC156115.1	68.007	43.834	-	19.727	12.758	-	-	-	-	10	-
HIV1.cut.id_KC156116.1	47.083	-	-	22.362	17.701	-	-	-	-	10	-
HIV1.cut.id_KC156117.1	100.0	12.632	-	25.66	-	-	-	-	-	10	-
HIV1.cut.id_KC156118.1	32.068	-	-	29.758	14.84	-	-	-	-	10	-
HIV1.cut.id_KC156119.1	54.9	38.706	-	-	-	-	-	-	-	10	-
HIV1.cut.id_KC156120.1	92.318	9.388	-	27.24	-	-	-	-	-	10	-
HIV1.cut.id_KC156121.1	87.042	24.515	-	49.228	-	-	-	-	-	10	-
HIV1.cut.id_KC156122.1	82.181	20.932	-	15.191	20.104	-	-	-	-	10	-
HIV1.cut.id_KC156123.1	-	38.919	-	17.45	-	-	-	-	-	10	-
HIV1.cut.id_KC156124.1	91.952	-	-	24.155	-	-	-	-	-	10	-
HIV1.cut.id_KC156125.1	83.752	6.955	-	29.904	-	-	-	-	-	10	-
HIV1.cut.id_KC156126.1	52.212	-	13.992	33.632	3.834	-	-	-	-	10	-
HIV1.cut.id_KC156127.1	54.452	-	11.992	19.037	-	-	-	-	-	10	-
HIV1.cut.id_KC156128.1	58.991	45.966	12.113	36.711	42.174	-	-	-	-	10	-
HIV1.cut.id_KC156129.1	71.748	42.235	18.14	44.418	13.062	-	-	-	-	10	-
HIV1.cut.id_KC156130.1	92.199	17.08	-	11.321	-	-	-	-	-	10	-
HIV1.cut.id_KC156210.1	90.693	12.806	-	27.767	11.33	-	-	-	-	10	-
HIV1.cut.id_KC156211.1	95.222	26.03	-	51.455	18.364	-	-	-	-	10	-
HIV1.cut.id_KC156212.1	100.0	9.6	14.143	44.094	11.549	-	-	-	-	10	-
HIV1.cut.id_KC156213.1	94.811	27.225	-	45.2	19.234	-	-	-	-	10	-
HIV1.cut.id_KC156214.1	68.501	22.944	-	13.153	-	-	-	-	-	10	-
HIV1.cut.id_KC156215.1	69.808	20.825	1.935	39.989	-	-	-	-	-	10	-
HIV1.cut.id_KC156216.1	78.963	24.483	-	18.193	11.137	-	-	-	-	10	-
HIV1.cut.id_KC156217.1	49.655	19.297	-	10.568	-	-	-	-	-	10	-
HIV1.cut.id_KC156218.1	99.902	5.213	16.514	52.557	15.464	-	-	-	-	10	-
HIV1.cut.id_KC156219.1	83.592	-	-	47.778	11.732	-	-	-	-	10	-
HIV1.cut.id_KC156220.1	100.0	14.845	13.168	26.115	-	-	-	-	-	10	-
HIV1.cut.id_KC156221.1	99.813	16.2	-	36.938	-	-	-	-	-	10	-
HIV1.cut.id_KC492737.1	36.137	-	-	8.531	-	-	-	-	-	10	-
HIV1.cut.id_KC492738.1	12.614	20.301	-	44.716	13.285	-	-	-	-	10	-
HIV1.cut.id_KC503852.1	40.117	-	-	35.15	-	-	-	-	-	10	-
HIV1.cut.id_KC503853.1	12.627	-	-	11.999	-	-	-	-	-	10	-
HIV1.cut.id_KC503854.1	37.958	-	-	44.015	-	-	-	-	-	10	-
HIV1.cut.id_KC503855.1	100.0	16.766	12.814	20.288	-	-	-	-	-	10	-
HIV1.cut.id_KC522031.1	65.203	12.056	-	-	-	-	-	-	-	10	-
HIV1.cut.id_KC522032.1	49.58	-	-	22.027	-	-	-	-	-	10	-
HIV1.cut.id_KC522033.1	35.461	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_KC522034.1	100.0	11.29	-	13.727	-	-	-	-	-	10	-
HIV1.cut.id_KC852172.1	100.0	63.193	-	35.896	31.591	-	-	-	-	10	-
HIV1.cut.id_KC852173.1	-	-	-	14.703	-	-	-	-	-	10	-
HIV1.cut.id_KC852174.1	100.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_KC898975.1	57.11	18.242	-	26.206	-	-	-	-	-	10	-
HIV1.cut.id_KC898976.1	70.32	-	-	-	11.741	-	-	-	-	10	-
HIV1.cut.id_KC898977.1	79.247	6.059	-	22.607	-	-	-	-	-	10	-
HIV1.cut.id_KC898978.1	57.171	-	-	18.977	-	-	-	-	-	10	-
HIV1.cut.id_KC898979.1	48.835	29.485	-	15.006	-	-	-	-	-	10	-
HIV1.cut.id_KC898981.1	52.175	17.822	-	24.847	12.69	-	-	-	-	10	-
HIV1.cut.id_KC898982.1	46.063	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_KC898983.1	52.805	-	-	10.262	-	-	-	-	-	10	-
HIV1.cut.id_KC898984.1	97.28	-	-	22.832	-	-	-	-	-	10	-
HIV1.cut.id_KC898985.1	97.349	19.952	11.5	15.432	-	-	-	-	-	10	-
HIV1.cut.id_KC898986.1	89.533	13.763	-	11.74	-	-	-	-	-	10	-
HIV1.cut.id_KC898987.1	88.249	-	-	18.964	-	-	-	-	-	10	-
HIV1.cut.id_KC898988.1	82.788	9.378	-	30.472	-	-	-	-	-	10	-
HIV1.cut.id_KC898989.1	85.024	16.116	-	19.535	-	-	-	-	-	10	-
HIV1.cut.id_KC898990.1	26.671	11.862	-	23.346	-	-	-	-	-	10	-
HIV1.cut.id_KC898991.1	95.153	23.161	-	15.445	-	-	-	-	-	10	-
HIV1.cut.id_KC898992.1	66.769	43.04	-	45.312	15.028	-	-	-	-	10	-
HIV1.cut.id_KC898993.1	73.193	12.739	-	24.318	14.352	-	-	-	-	10	-
